device_brand,os,screen_size,Screen Damage,Charger Availability,rear_camera_mp,front_camera_mp,Storage (GB),RAM (GB),battery,weight,Year of Release,days_used,normalized_used_price,normalized_new_price,,Age (Years),Keyword Working,Battery Health (%),Old Phone Selling Price (Rs),Charger Availability
Xiaomi,Android,16.23,1,0,12,20,128,8,4000,196,2019,382,5.360587692,6.211302641,,1.046575342,0,55.17241379,804.0881538,1
Xiaomi,Android,16.23,1,0,12,16,128,8,4000,191,2019,374,5.192289962,6.107267847,,1.024657534,0,55.17241379,778.8434943,1
Xiaomi,Android,15.27,1,0,12,32,64,4,4030,173.8,2019,396,4.792396362,5.129188404,,1.084931507,0,55.5862069,718.8594543,1
Xiaomi,Android,16.23,1,0,12,32,64,6,4030,179,2019,406,4.886280713,5.56819182,,1.112328767,0,55.5862069,732.942107,1
Xiaomi,Android,15.32,1,0,12,13,32,3,4000,186,2019,338,4.687395126,4.939282497,,0.926027397,1,55.17241379,703.1092689,1
ZTE,Android,16.89,1,1,,12,256,8,5100,215,2020,235,5.390850968,6.394693824,,0.643835616,1,70.34482759,808.6276452,1
ZTE,Android,16.89,1,1,,12,128,6,5100,210,2020,278,4.652053772,5.740146547,,0.761643836,0,70.34482759,697.8080658,1
ZTE,Android,15.24,1,0,14.5,8,32,3,4000,160,2019,386,4.272211769,4.493232533,,1.057534247,0,55.17241379,640.8317654,1
ZTE,Android,15.47,1,0,16,5,32,3,3200,165,2019,325,4.408059812,4.485936098,,0.890410959,0,44.13793103,661.2089718,1
ZTE,Android,15.32,1,0,14.5,16,64,3,3200,165,2019,347,4.498697941,5.080658745,,0.950684932,0,44.13793103,674.8046912,1
ZTE,Android,16.48,1,0,14.5,8,128,4,5000,190,2019,343,4.57316339,4.872292344,,0.939726027,0,68.96551724,685.9745085,1
ZTE,Android,16.89,1,0,48,16,128,8,5000,215,2019,336,5.668051665,6.708779812,,0.920547945,0,68.96551724,850.2077498,1
ZTE,Android,16.31,1,0,14.5,8,128,6,4000,186,2019,330,5.243913978,6.312478634,,0.904109589,0,55.17241379,786.5870967,1
ZTE,Android,13.84,1,0,13,8,16,2,2600,157,2019,474,4.297421451,4.383650316,,1.298630137,0,35.86206897,644.6132177,1
ZTE,Android,12.7,1,0,8,5,16,1,2000,144,2019,349,3.803992261,4.120986493,,0.956164384,0,27.5862069,570.5988392,1
ZTE,Android,12.7,0,0,8,5,16,1,2000,144,2019,385,3.931433399,4.102643365,,1.054794521,0,27.5862069,589.7150099,0
ZTE,Android,16.89,1,0,48,16,64,6,5000,215,2019,506,5.263725922,6.217723241,,1.38630137,0,68.96551724,789.5588883,1
ZTE,Android,16.43,1,0,14.5,20,128,6,4000,175,2019,333,5.029718709,6.15296671,,0.912328767,0,55.17241379,754.4578064,1
ZTE,Android,13.84,1,0,13,8,16,2,3200,135,2018,595,4.450152464,5.002468705,,1.630136986,0,44.13793103,667.5228696,1
ZTE,Android,15.27,1,0,16,5,32,2,3200,146,2019,420,4.339249605,4.412192049,,1.150684932,0,44.13793103,650.8874408,1
Honor,Android,14.5,1,0,13,5,64,3,3020,146,2020,138,4.466367783,4.695467824,,0.378082192,1,41.65517241,669.9551675,1
Honor,Android,17.3,1,1,13,16,128,8,4300,213,2020,268,5.051905188,5.520660598,,0.734246575,1,59.31034483,757.7857782,1
Honor,Android,16.69,1,1,13,8,128,8,4200,213,2020,195,5.018008048,5.884157694,,0.534246575,1,57.93103448,752.7012072,1
Honor,Android,25.5,1,1,13,8,64,6,7250,480,2020,272,4.903346996,5.634075062,,0.745205479,0,100,735.5020494,1
Honor,Android,15.32,1,0,13,8,64,3,5000,185,2020,346,4.477791257,4.943355241,,0.947945205,0,68.96551724,671.6686886,1
Honor,Android,16.23,1,0,13,8,64,4,4000,176,2020,362,4.466597536,5.076423035,,0.991780822,0,55.17241379,669.9896304,1
Honor,Android,13.84,1,0,8,5,32,2,3020,144,2020,355,3.961574784,4.507116246,,0.97260274,0,41.65517241,594.2362176,1
Honor,Android,15.77,1,0,13,8,64,4,3400,164,2020,202,4.776093698,5.202852175,,0.553424658,0,46.89655172,716.4140547,1
Honor,Android,15.32,1,0,13,16,128,6,4000,165,2020,310,4.803775113,5.297717186,,0.849315068,0,55.17241379,720.566267,1
Honor,Android,16.23,1,0,13,8,128,6,4000,176,2020,141,4.831747834,5.067456614,,0.38630137,0,55.17241379,724.7621751,1
Honor,Android,15.47,1,0,13,8,64,3,3020,150,2020,228,4.476199805,4.689695141,,0.624657534,0,41.65517241,671.4299708,1
Honor,Android,15.32,1,0,13,8,64,4,5000,185,2020,213,4.609859175,4.781892764,,0.583561644,1,68.96551724,691.4788763,1
Honor,Android,16.69,1,1,13,16,128,8,4100,206,2019,504,5.17252736,6.211262508,,1.380821918,0,56.55172414,775.879104,1
Honor,Android,15.32,1,0,13,16,64,4,4000,171.5,2019,371,4.797194518,5.391352233,,1.016438356,0,55.17241379,719.5791777,1
Honor,Android,14.5,1,0,13,5,32,2,3020,146,2019,201,4.220095768,4.49635928,,0.550684932,0,41.65517241,633.0143652,1
Honor,Android,16.23,1,0,13,8,64,4,4000,176,2019,354,4.415944853,4.86753445,,0.969863014,0,55.17241379,662.391728,1
Honor,Android,15.9,1,0,13,32,128,6,3750,172,2019,311,5.180209278,5.515845179,,0.852054795,0,51.72413793,777.0313917,1
Honor,Android,16.74,1,0,13,16,64,4,4000,206,2019,524,4.679349584,5.188167623,,1.435616438,0,55.17241379,701.9024376,1
Honor,Android,14.5,1,0,13,5,32,2,3020,146,2019,388,4.055776969,4.793059547,,1.063013699,0,41.65517241,608.3665454,1
Honor,Android,25.43,1,0,5,2,32,3,5100,173,2019,234,4.53999146,5.523937848,,0.64109589,0,70.34482759,680.998719,1
Honor,Android,20.32,1,0,8,8,32,3,5100,173,2019,251,4.294560609,5.296114943,,0.687671233,0,70.34482759,644.1840914,1
Others,Android,20.32,0,0,8,0.3,16,1,5680,453.6,2013,1048,4.899852698,5.488152294,,2.871232877,0,78.34482759,734.9779047,0
HTC,Android,15.29,1,0,13,16,32,3,3850,170,2019,194,4.829033478,5.185652461,,0.531506849,0,53.10344828,724.3550217,1
HTC,Android,12.88,1,0,13,13,64,4,3075,150,2019,385,4.860277413,5.392080896,,1.054794521,0,42.4137931,729.041612,1
HTC,Android,15.29,1,0,13,8,32,3,3300,160,2019,323,4.388008706,5.009100784,,0.884931507,0,45.51724138,658.2013059,1
HTC,Android,15.24,1,0,13,14.5,128,6,3930,180,2019,489,4.633951987,6.033589692,,1.339726027,0,54.20689655,695.0927981,1
HTC,Android,15.29,1,0,13,16,64,4,3850,170,2019,392,5.041552397,5.641694282,,1.073972603,1,53.10344828,756.2328596,1
Huawei,Android,15.37,1,1,10.5,16,128,6,4000,192,2020,204,4.865455368,5.522939824,,0.55890411,1,55.17241379,729.8183052,1
Huawei,Android,15.37,1,1,10.5,16,64,6,4000,182,2020,328,4.971686544,5.388889065,,0.898630137,0,55.17241379,745.7529816,1
Huawei,Android,15.32,1,0,10.5,16,128,4,4000,163,2020,134,5.058980915,5.568535325,,0.367123288,0,55.17241379,758.8471373,1
Huawei,Android,15.32,1,0,10.5,16,128,4,4000,163,2020,127,4.980931815,5.48309424,,0.347945205,0,55.17241379,747.1397723,1
Huawei,Android,20.32,1,0,5,2,16,2,5100,310,2020,240,4.218183299,4.609460967,,0.657534247,1,70.34482759,632.7274949,1
Huawei,Android,15.37,1,1,10.5,16,128,8,4000,189,2020,102,4.916690848,5.766412927,,0.279452055,0,55.17241379,737.5036272,1
Huawei,Android,25.5,1,0,8,8,64,4,7250,450,2020,305,5.097485547,5.521900821,,0.835616438,1,100,764.6228321,1
Huawei,Android,16.71,1,1,10.5,16,256,8,4200,226,2020,215,5.49380191,7.243134061,,0.589041096,0,57.93103448,824.0702865,1
Huawei,Android,16.23,1,0,10.5,8,64,4,4000,176,2020,133,4.365643155,5.080161357,,0.364383562,1,55.17241379,654.8464733,1
Huawei,Android,25.6,1,1,13,8,128,6,7250,460,2020,181,5.359976747,6.309245325,,0.495890411,0,100,803.9965121,1
Huawei,Android,16.23,1,0,10.5,8,64,4,4000,176,2020,202,4.651003602,4.942570563,,0.553424658,0,55.17241379,697.6505403,1
Huawei,Android,16.74,1,0,13,16,128,6,4000,206,2019,433,5.071354029,5.674010316,,1.18630137,0,55.17241379,760.7031044,1
Huawei,Android,15.34,1,0,13,16,128,8,4200,183,2019,505,4.99531859,5.635789104,,1.383561644,0,57.93103448,749.2977885,1
Huawei,Android,25.6,1,0,13,8,128,6,7250,460,2019,406,4.978869391,6.109825194,,1.112328767,0,100,746.8304087,1
Huawei,Android,15.9,1,0,13,32,64,6,4000,178,2019,351,5.037147389,5.299716387,,0.961643836,0,55.17241379,755.5721084,1
Huawei,Android,15.32,1,0,13,16,64,6,4000,163,2019,364,4.949043538,5.294660689,,0.997260274,0,55.17241379,742.3565307,1
Huawei,Android,16.23,1,0,13,8,64,4,4000,176,2019,253,4.403054002,5.016219672,,0.693150685,1,55.17241379,660.4581003,1
Huawei,Android,16.59,1,1,13,16,512,12,4500,198,2019,488,5.995954452,7.439289002,,1.336986301,1,62.06896552,899.3931678,1
Huawei,Android,16.81,1,1,13,16,128,6,4200,196,2019,269,5.530103463,6.478140911,,0.736986301,0,57.93103448,829.5155195,1
Huawei,Android,16.81,1,0,13,16,128,6,4200,196,2019,207,5.345344072,6.311517,,0.567123288,0,57.93103448,801.8016108,1
Huawei,Android,15.9,1,0,13,32,128,6,4000,178,2019,223,5.214772701,5.666841827,,0.610958904,0,55.17241379,782.2159052,1
Huawei,Android,16.74,1,0,13,16,128,4,4000,163.5,2019,181,4.894401058,5.242434609,,0.495890411,0,55.17241379,734.1601587,1
Huawei,Android,25.6,1,0,13,8,64,4,7500,498,2019,518,5.025589586,5.698970918,,1.419178082,0,103.4482759,753.8384379,1
Huawei,Android,20.42,1,0,13,8,128,6,6100,340,2019,307,4.943212618,5.86144128,,0.84109589,0,84.13793103,741.4818927,1
Huawei,Android,20.42,1,0,13,8,64,4,6100,320,2019,274,5.017147378,5.55971963,,0.750684932,0,84.13793103,752.5721067,1
Huawei,Android,16.23,1,0,13,32,128,8,3500,171,2019,520,5.372914505,5.969730055,,1.424657534,0,48.27586207,805.9371758,1
Huawei,Android,16.23,1,0,13,32,128,8,3500,171,2019,210,5.366396487,5.883935014,,0.575342466,0,48.27586207,804.9594731,1
Huawei,Android,15.34,1,0,13,24,128,6,4000,178,2019,539,5.180209278,5.55898789,,1.476712329,0,55.17241379,777.0313917,1
Huawei,Android,15.34,1,0,13,16,64,4,4000,178,2019,244,4.837313121,5.635146682,,0.668493151,0,55.17241379,725.5969682,1
Huawei,Android,16.74,1,0,13,16,64,4,4000,196.8,2019,330,4.861671141,5.638069931,,0.904109589,0,55.17241379,729.2506712,1
Huawei,Android,10.16,0,0,5,2,16,4,1700,136.1,2014,610,3.959097413,4.701025672,,1.671232877,0,23.44827586,593.864612,0
Huawei,Android,17.78,0,0,3.15,0.3,8,1,4100,350,2013,835,4.335197047,5.012034315,,2.287671233,0,56.55172414,650.2795571,0
Infinix,Android,17.32,1,0,,8,32,2,6000,209,2020,320,4.405132623,4.605370166,,0.876712329,0,82.75862069,660.7698935,1
Infinix,Android,15.39,1,0,,8,64,4,5000,185,2020,173,4.4959132,4.702115392,,0.473972603,0,68.96551724,674.38698,1
Infinix,Android,15.39,1,0,,8,32,2,5000,185,2020,329,4.370712875,4.487287145,,0.901369863,0,68.96551724,655.6069313,1
Infinix,Android,15.39,1,0,,16,32,3,4000,178,2019,356,4.417996878,4.605969866,,0.975342466,0,55.17241379,662.6995317,1
Infinix,Android,15.29,1,0,,16,32,2,4000,165,2019,497,4.423288532,4.866071843,,1.361643836,0,55.17241379,663.4932798,1
Lava,Android,14.5,1,0,,5,32,2,3200,150,2020,359,3.918203865,4.381276353,,0.983561644,0,44.13793103,587.7305798,1
Lava,Android,12.7,0,0,5,0.3,8,0.5,3000,147.6,2016,704,3.509154523,4.102478062,,1.928767123,0,41.37931034,526.3731785,0
Lenovo,Android,25.43,1,0,8,5,32,3,7000,520,2020,212,4.683426684,5.189171919,,0.580821918,0,96.55172414,702.5140026,1
Lenovo,Android,25.43,0,0,8,5,64,4,7000,580,2019,429,5.053758638,5.768070965,,1.175342466,0,96.55172414,758.0637957,0
Lenovo,Android,15.47,1,0,8,5,16,2,4000,172,2019,531,4.145196092,4.602165677,,1.454794521,0,55.17241379,621.7794138,1
Lenovo,Android,20.32,1,0,13,5,16,2,5100,305,2019,233,4.515245478,5.077795376,,0.638356164,0,70.34482759,677.2868217,1
Lenovo,Android,20.32,1,0,5,2,16,2,5000,305,2019,349,4.390366759,4.947198388,,0.956164384,0,68.96551724,658.5550139,1
Lenovo,Android,17.78,1,0,2,2,32,1,3590,236,2019,524,3.806440243,4.595523809,,1.435616438,0,49.51724138,570.9660365,1
Lenovo,Android,16.23,1,0,8,16,64,6,4000,159,2019,426,4.447228998,5.523818137,,1.167123288,1,55.17241379,667.0843497,1
Lenovo,Android,16.23,1,1,8,32,128,6,4000,185,2019,401,5.347964306,5.996626203,,1.098630137,0,55.17241379,802.1946459,1
Lenovo,Android,15.32,1,0,8,16,64,4,4050,164,2019,424,4.541058241,5.06594385,,1.161643836,0,55.86206897,681.1587362,1
Lenovo,Android,25.43,1,0,8,8,16,2,8400,655,2016,902,4.866995844,5.188335076,,2.471232877,0,115.862069,730.0493766,1
LG,Android,16.59,1,0,5,16,64,4,4000,196.5,2020,195,4.739963282,5.595157377,,0.534246575,0,55.17241379,710.9944923,1
LG,Android,15.44,1,0,5,13,64,3,4000,219,2020,126,4.720550337,5.296916386,,0.345205479,0,55.17241379,708.0825506,1
LG,Others,5.28,1,0,2,13,8,1,1470,127,2020,202,3.758405517,5.021377391,,0.553424658,1,20.27586207,563.7608276,1
LG,Android,15.44,1,1,5,10,128,8,5000,218,2020,234,5.412047757,6.768504706,,0.64109589,1,68.96551724,811.8071636,1
LG,Android,15.44,1,1,5,10,128,8,5000,213,2020,248,4.633951987,6.550094135,,0.679452055,0,68.96551724,695.0927981,1
LG,Android,15.37,1,0,5,13,32,3,4000,196.5,2020,205,4.232801305,5.483218926,,0.561643836,0,55.17241379,634.9201958,1
LG,Android,14.5,1,0,8,8,32,3,3450,170,2020,196,4.319752215,4.862908382,,0.536986301,0,47.5862069,647.9628323,1
LG,Android,25.43,1,0,8,5,32,4,8200,498,2019,392,5.021970804,5.832234322,,1.073972603,1,113.1034483,753.2956206,1
LG,Android,15.34,1,1,8,32,256,8,4000,192,2019,471,5.789103535,7.003347237,,1.290410959,0,55.17241379,868.3655303,1
LG,Android,15.34,1,0,8,16,64,4,4000,198,2019,517,4.955756633,5.772655339,,1.416438356,0,55.17241379,743.363495,1
LG,Android,13.84,1,0,8,5,16,2,3000,148,2019,438,4.367800927,4.93691699,,1.2,0,41.37931034,655.1701391,1
LG,Android,13.84,1,0,8,5,16,1,3000,152,2019,393,4.043752776,4.635020208,,1.076712329,0,41.37931034,606.5629164,1
LG,Android,15.27,1,0,8,13,32,2,3500,186,2019,273,4.396299294,5.080285727,,0.747945205,0,48.27586207,659.4448941,1
LG,Android,15.37,1,0,8,13,32,3,4000,194,2019,344,4.707997496,5.301562097,,0.942465753,0,55.17241379,706.1996244,1
LG,Android,15.8,1,0,8,16,64,4,4050,172,2019,289,4.541484634,5.24676088,,0.791780822,0,55.86206897,681.2226951,1
LG,Android,15.9,1,0,8,16,32,3,4000,175,2019,482,4.48661185,4.86190324,,1.320547945,0,55.17241379,672.9917775,1
LG,Android,15.72,1,0,8,8,32,3,4000,164,2019,516,4.105943698,4.692539832,,1.41369863,0,55.17241379,615.8915547,1
LG,Android,15.29,1,0,13,5,32,3,3500,179,2019,463,4.170688129,5.297617121,,1.268493151,0,48.27586207,625.6032194,1
LG,Android,15.29,1,0,16,5,64,4,3300,172,2018,693,4.989411658,5.701112246,,1.898630137,0,45.51724138,748.4117487,1
LG,Android,12.83,1,0,13,5,16,2,4500,171,2018,393,4.539564429,5.194511198,,1.076712329,0,62.06896552,680.9346644,1
LG,Android,7.62,0,0,2,1.3,4,0.5,1540,140.45,2014,965,3.131136911,3.931041011,,2.643835616,1,21.24137931,469.6705367,0
Meizu,Android,15.39,1,1,,20,128,8,4500,199,2020,318,5.15358057,6.271536486,,0.871232877,0,62.06896552,773.0370855,1
Meizu,Android,15.37,1,0,,16,128,6,4500,183,2019,348,4.74927053,5.526209625,,0.953424658,0,62.06896552,712.3905795,1
Meizu,Android,15.37,1,0,,8,32,2,4000,184,2019,198,4.31935304,5.191622628,,0.542465753,0,55.17241379,647.902956,1
Meizu,Android,15.29,1,0,,20,128,6,3600,166,2019,405,4.874891933,5.832351575,,1.109589041,0,49.65517241,731.23379,1
Meizu,Android,15.29,1,0,,16,64,6,4000,165,2019,499,4.80557721,5.395625549,,1.367123288,0,55.17241379,720.8365815,1
Meizu,Android,15.29,1,0,,20,128,6,3600,165,2019,226,5.218841165,6.042917829,,0.619178082,0,49.65517241,782.8261748,1
Micromax,Android,10.16,0,0,2,0.3,0.5,0.25,1500,146.5,2014,900,3.118834471,3.891820298,,2.465753425,0,20.68965517,467.8251707,0
Micromax,Android,7.75,0,0,0.3,0.3,0.5,0.25,1500,89,2014,757,1.572773928,3.686125666,,2.073972603,0,20.68965517,235.9160892,0
Micromax,Android,10.03,0,0,2,0.3,0.2,0.25,2000,85,2013,652,3.404857342,4.268997904,,1.78630137,0,27.5862069,510.7286013,0
Micromax,Android,10.16,0,0,2,0.3,16,4,2000,89,2013,1051,3.302481409,4.083957469,,2.879452055,0,27.5862069,495.3722114,0
Micromax,Android,7.75,0,0,0.3,0.3,16,4,2000,89,2013,897,2.853015971,3.87036733,,2.457534247,0,27.5862069,427.9523957,0
Motorola,Android,15.37,1,0,,16,128,6,5000,210,2020,92,5.034156489,5.697294809,,0.252054795,1,68.96551724,755.1234734,1
Motorola,Android,15.42,1,1,,25,256,12,5000,203,2020,188,5.639812681,7.087982979,,0.515068493,0,68.96551724,845.9719022,1
Nokia,Android,16.56,1,0,0.3,8,64,3,4000,200,2020,296,4.160756328,4.996468754,,0.810958904,0,55.17241379,624.1134492,1
Nokia,Android,13.84,1,0,0.3,5,16,2,3000,180,2020,293,3.690627925,4.087487775,,0.802739726,0,41.37931034,553.5941888,1
Nokia,Android,13.84,1,0,0.3,5,16,2,3000,180,2020,260,3.988243031,4.617888958,,0.712328767,0,41.37931034,598.2364547,1
Nokia,Others,5.18,0,0,0.3,0,0.06,0.03,1020,90.5,2020,322,2.519308077,3.386422096,,0.882191781,0,14.06896552,377.8962116,0
Nokia,Others,5.18,0,0,0.3,0,0.1,0.03,1020,91.3,2020,148,2.564949357,3.011605623,,0.405479452,1,14.06896552,384.7424036,0
Nokia,Android,17.3,1,1,0.3,24,64,6,4500,220,2020,127,4.602667056,6.214388074,,0.347945205,0,62.06896552,690.4000584,1
Nokia,Others,5.18,0,0,0.3,0,0.1,,1200,88.2,2020,327,3.062923523,3.689129423,,0.895890411,0,16.55172414,459.4385285,0
Nokia,Others,5.18,1,0,0.3,0,0.1,0.03,1200,86.5,2019,414,2.789322921,3.684620397,,1.134246575,1,16.55172414,418.3984382,1
OnePlus,Android,16.64,1,1,,16,128,8,4300,180,2020,186,5.482927968,6.605054319,,0.509589041,1,59.31034483,822.4391952,1
OnePlus,Android,16.64,1,1,,16,128,8,4300,180,2020,232,5.235164552,6.478525003,,0.635616438,1,59.31034483,785.2746828,1
OnePlus,Android,16.94,1,1,,16,256,12,4085,206,2019,280,5.079850363,6.685761067,,0.767123288,1,56.34482759,761.9775545,1
OnePlus,Android,16.94,1,1,,16,128,6,4000,206,2019,523,5.342525621,6.684361696,,1.432876712,1,55.17241379,801.3788432,1
Oppo,Android,16.64,1,1,,32,128,8,4000,172,2020,293,5.269969331,6.154454616,,0.802739726,1,55.17241379,790.4953997,1
Oppo,Android,16.33,1,1,,32,128,8,4000,183,2020,281,5.047866851,5.911609322,,0.769863014,1,55.17241379,757.1800277,1
Oppo,Android,16.69,1,1,,32,128,6,4000,184,2020,122,5.126045146,5.668017118,,0.334246575,1,55.17241379,768.9067719,1
Oppo,Android,16.64,1,1,,16,128,8,4000,186,2020,200,5.094302196,6.254136457,,0.547945205,0,55.17241379,764.1453294,1
Oppo,Android,15.29,1,0,,8,64,3,4230,168,2020,267,4.515026636,4.785907155,,0.731506849,1,58.34482759,677.2539954,1
Oppo,Android,15.34,1,1,,32,128,8,4025,180,2020,218,5.307177995,5.990338914,,0.597260274,1,55.51724138,796.0766993,1
Oppo,Android,15.34,1,1,8,32,128,8,4025,181,2019,330,4.900225013,6.085250839,,0.904109589,0,55.51724138,735.033752,1
Oppo,Android,15.37,1,0,8,8,128,4,4230,180,2019,277,4.514369822,5.006894974,,0.75890411,0,58.34482759,677.1554733,1
Oppo,Android,15.34,1,0,8,25,128,6,3600,169.5,2019,344,5.037212309,5.638141123,,0.942465753,0,49.65517241,755.5818464,1
Oppo,Android,15.34,1,0,8,32,128,4,4035,186,2019,463,5.093320661,5.793196518,,1.268493151,0,55.65517241,763.9980992,1
Oppo,Android,16.59,1,0,8,16,128,6,4020,190,2019,336,5.032266314,5.56202688,,0.920547945,1,55.44827586,754.8399471,1
Oppo,Android,15.39,1,1,8,16,256,8,4065,215,2019,232,5.598384921,6.779649143,,0.635616438,0,56.06896552,839.7577382,1
Oppo,Android,15.27,1,0,8,5,32,2,4000,170,2019,282,4.022848561,4.61244367,,0.77260274,0,55.17241379,603.4272842,1
Oppo,Android,15.29,1,0,13,8,32,3,4230,168,2018,587,4.273745191,5.440337627,,1.608219178,0,58.34482759,641.0617787,1
Oppo,Android,10.29,1,0,8,5,8,1,2000,135,2015,917,4.09700768,4.991928067,,2.512328767,1,27.5862069,614.551152,1
Others,Android,16.43,1,1,8,20,128,6,4000,171,2019,486,4.701661486,6.803039,,1.331506849,0,55.17241379,705.2492229,1
Realme,Android,15.37,1,0,,16,64,4,4300,191,2020,97,4.798514106,5.299916088,,0.265753425,0,59.31034483,719.7771159,1
Realme,Android,15.37,1,0,,16,128,4,5000,199,2020,362,4.932169121,5.010768619,,0.991780822,0,68.96551724,739.8253682,1
Realme,Android,15.37,1,0,,5,32,3,5000,195,2020,321,4.383151002,4.600459106,,0.879452055,0,68.96551724,657.4726503,1
Realme,Android,15.27,1,0,,5,32,3,4000,166,2020,247,2.667228207,3.709906821,,0.676712329,0,55.17241379,400.0842311,1
Realme,Android,15.27,1,0,,5,32,2,4000,166,2019,450,4.335720882,4.601061758,,1.232876712,0,55.17241379,650.3581323,1
Samsung,Android,12.88,1,0,8,5,32,3,4000,168,2020,120,4.151669629,4.716979861,,0.328767123,0,55.17241379,622.7504444,1
Samsung,Android,12.7,1,0,8,5,16,1,2600,154,2020,226,4.08142817,4.792147554,,0.619178082,1,35.86206897,612.2142255,1
Samsung,Android,15.42,1,1,8,32,128,8,4500,185,2020,258,5.514194582,6.218878965,,0.706849315,1,62.06896552,827.1291873,1
Samsung,Android,15.37,1,1,8,32,128,6,4500,187,2020,248,5.126282718,6.06194631,,0.679452055,0,62.06896552,768.9424077,1
Samsung,Android,25.5,1,0,8,5,64,4,7040,467,2020,310,5.28755971,5.935528915,,0.849315068,1,97.10344828,793.1339565,1
Samsung,Android,15.29,1,1,8,13,128,8,4000,168.1,2020,282,5.678498854,6.7807284,,0.77260274,1,55.17241379,851.7748281,1
Samsung,Android,25.53,1,1,8,8,128,6,7040,420,2020,321,5.083699865,6.685673664,,0.879452055,0,97.10344828,762.5549798,1
Samsung,Android,12.73,1,0,12,8,64,4,4500,256,2019,320,4.59036107,6.927597121,,0.876712329,0,62.06896552,688.5541605,1
Samsung,Android,15.42,1,0,12,32,128,6,4500,187,2019,325,4.955756633,5.936110387,,0.890410959,0,62.06896552,743.363495,1
Samsung,Android,25.43,1,0,13,8,64,4,7600,653,2019,430,4.989071116,6.396179374,,1.178082192,1,104.8275862,748.3606674,1
Samsung,Android,15.32,1,1,12,10,256,12,3500,168,2019,190,4.997685135,7.003628936,,0.520547945,0,48.27586207,749.6527703,1
Samsung,Android,25.53,1,0,12,8,128,6,7040,420,2019,517,5.438209735,6.396729635,,1.416438356,0,97.10344828,815.7314603,1
Samsung,Android,20.32,1,0,8,2,32,2,5100,169,2019,313,3.984343667,4.866148876,,0.857534247,0,70.34482759,597.6515501,1
Samsung,Android,12.7,1,0,16,5,32,3,2800,172,2019,222,4.454579827,5.557098295,,0.608219178,0,38.62068966,668.1869741,1
Samsung,Android,20.32,1,0,5,2,16,2,4200,338,2015,852,4.7051965,5.401640809,,2.334246575,0,57.93103448,705.779475,1
Others,Android,16.59,1,0,2,16,64,4,4000,193,2020,168,4.314015424,5.435990172,,0.460273973,0,55.17241379,647.1023136,1
Others,Android,15.77,1,0,2,5,64,4,4000,184.7,2020,299,4.358246106,4.871219958,,0.819178082,0,55.17241379,653.7369159,1
Others,Android,20.32,0,0,0.3,2,16,1,3600,330,2020,290,4.053522568,4.488411625,,0.794520548,0,49.65517241,608.0283852,0
Others,Android,15.44,1,0,2,8,32,2,3500,191.6,2020,243,3.990279503,5.140434732,,0.665753425,0,48.27586207,598.5419255,1
Others,Android,17.78,0,0,8,0.3,8,1,2000,242,2019,513,2.822568655,3.873905683,,1.405479452,0,27.5862069,423.3852983,0
Others,Android,25.43,0,0,0.3,2,16,1,4000,505.2,2019,452,4.538068382,4.604770106,,1.238356164,0,55.17241379,680.7102573,0
